TemplateID,Name,Level,Ability,BodyType,DfSkill,KnockDownDef,KnockFlyDef,KnockBackDef,EyeSize,ChaseSize,Property.Str,Property.Int,Property.Dex,Property.Sta,Property.Fai,Property.MaxHP,Property.MaxSP,Property.HPTick,Property.SPTick,Property.AtkDmgMin,Property.AtkDmgMax,Property.Def,Property.IceAtt,Property.FireAtt,Property.PoisonAtt,Property.ThunderAtt,Property.IceDef,Property.FireDef,Property.PoisonDef,Property.ThunderDef,Property.Pierce,Property.Hit,Property.Dodge,Property.Cri,Property.Flex,Property.CriDmg,Property.CriDmgDef,Property.BodySize,Property.AttSize,Property.AttSpeedModPer,Property.MoveSpeedModPer,Property.PiercePer,Property.HitPer,Property.DodgePer,Property.CriPer,Property.FlexPer,Property.AttSpeed,Property.MoveSpeed,Property.MaxEP,Property.MaxAP,Property.ExpPer,Property.MoneyPer,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,DropMoney,DropExp,AIID,Speed,BeatPriority,DisappearTime,HPBarNum,HPBarHeight,DropID,DeathHitPoint,DeathEffect,sSkillEffectHitPoint
103011,小妖精射手,30,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,284,0,0,0,46,59,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4000,1,1000,1,2000,0,0,0,0
103012,卵巢,30,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,284,0,0,0,46,59,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10043,0,1,1000,1,2000,0,0,0,0
103013,藤蔓花,30,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,284,0,0,0,46,59,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1000,1,2000,0,0,0,0
103021,螳螂怪,30,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,508,0,0,0,43,54,3355,0,0,0,0,3355,3355,3355,3355,27,272,81,68,54,463,54,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4000,1,1000,1,2500,0,0,0,0
103031,巨爪巴布,30,5,3,1081,0,0,0,4000,100000,0,0,0,0,0,9021,0,0,0,78,98,3355,0,0,0,0,3355,3355,3355,3355,68,354,122,108,95,544,95,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3059,3060,0,0,0,0,0,0,0,0,475,0,10028,4000,1,1000,5,2500,1030,0,0,0
103101,沙漠蚂蚁,31,0,0,1074,0,0,0,5000,100000,0,0,0,0,0,68,0,0,0,10,13,780,0,0,0,0,780,780,780,780,0,208,52,39,26,390,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103102,被召唤的沙漠蚂蚁,31,0,0,1074,0,0,0,20000,100000,0,0,0,0,0,68,0,0,0,10,13,780,0,0,0,0,780,780,780,780,0,208,52,39,26,390,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103111,女王蚂蚁,31,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,322,0,0,0,23,29,1755,0,0,0,0,1755,1755,1755,1755,13,234,65,52,39,416,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103112,藤蔓花,31,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,322,0,0,0,23,29,1755,0,0,0,0,1755,1755,1755,1755,13,234,65,52,39,416,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103121,甲壳虫,31,1,2,1077,0,0,0,3000,100000,0,0,0,0,0,576,0,0,0,32,40,3008,0,0,0,0,3008,3008,3008,3008,26,260,78,65,52,442,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103131,巨大甲壳虫,31,3,3,1088,0,0,0,4000,100000,0,0,0,0,0,4516,0,0,0,43,54,7020,0,0,0,0,7020,7020,7020,7020,52,312,104,91,78,494,78,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3047,0,0,0,0,0,0,0,0,0,428,0,10029,4000,1,1000,3,2500,1031,0,0,0
103201,沙漠蚂蚁,32,0,0,1074,0,0,0,5000,100000,0,0,0,0,0,57,0,0,0,10,13,780,0,0,0,0,780,780,780,780,0,208,52,39,26,390,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103211,女王蚂蚁,32,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,271,0,0,0,22,28,1755,0,0,0,0,1755,1755,1755,1755,13,234,65,52,39,416,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103212,藤蔓花,32,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,271,0,0,0,22,28,1755,0,0,0,0,1755,1755,1755,1755,13,234,65,52,39,416,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103213,被召唤的毒幼虫,32,0,1,1064,0,0,0,20000,100000,0,0,0,0,0,271,0,0,0,22,28,1755,0,0,0,0,1755,1755,1755,1755,13,234,65,52,39,416,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103221,甲壳虫,32,1,2,1077,0,0,0,3000,100000,0,0,0,0,0,485,0,0,0,12,15,3008,0,0,0,0,3008,3008,3008,3008,26,260,78,65,52,442,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103231,大型女王蚂蚁,32,3,3,1084,0,0,0,4000,100000,0,0,0,0,0,4516,0,0,0,43,54,7020,0,0,0,0,7020,7020,7020,7020,52,312,104,91,78,494,78,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3052,0,0,0,0,0,0,0,0,0,418,0,10030,4000,1,1000,3,2500,1032,0,0,0
103301,被污染的幼虫,33,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,70,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103302,被召唤的幼虫,33,0,0,1075,0,0,0,20000,100000,0,0,0,0,0,70,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103303,被召唤的幼虫,33,0,0,1075,0,0,0,20000,100000,0,0,0,0,0,70,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103311,小妖精密探,33,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,333,0,0,0,21,28,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103312,卵巢,33,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,333,0,0,0,21,28,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10043,0,1,1000,1,2000,0,0,0,0
103313,藤蔓花,33,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,333,0,0,0,21,28,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103314,毒幼虫,33,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,333,0,0,0,21,28,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103321,深红螳螂怪,33,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,595,0,0,0,27,33,3124,0,0,0,0,3124,3124,3124,3124,26,264,79,66,52,449,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103322,昆昆幼虫,33,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,595,0,0,0,27,33,3124,0,0,0,0,3124,3124,3124,3124,26,264,79,66,52,449,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103331,铁螳螂怪,33,3,3,1087,0,0,0,4000,100000,0,0,0,0,0,4978,0,0,0,47,59,7290,0,0,0,0,7290,7290,7290,7290,52,317,105,92,79,502,79,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3048,0,0,0,0,0,0,0,0,0,486,0,10026,4000,1,1000,3,2500,1033,0,0,0
103401,被污染的幼虫,34,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,59,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103402,被召唤的毒爆虫,34,0,0,1083,0,0,0,20000,100000,0,0,0,0,0,59,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,3062,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103403,被召唤的幼虫,34,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,59,0,0,0,12,15,810,0,0,0,0,810,810,810,810,0,211,52,39,26,396,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103411,卵巢,34,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,279,0,0,0,19,25,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10043,0,1,1000,1,2000,0,0,0,0
103412,毒幼虫,34,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,279,0,0,0,19,25,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103413,藤蔓花,34,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,279,0,0,0,19,25,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103414,小妖精密探,34,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,279,0,0,0,19,25,1822,0,0,0,0,1822,1822,1822,1822,13,237,66,52,39,422,39,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103421,深红螳螂怪,34,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,499,0,0,0,18,22,3124,0,0,0,0,3124,3124,3124,3124,26,264,79,66,52,449,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103422,昆昆幼虫,34,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,499,0,0,0,18,22,3124,0,0,0,0,3124,3124,3124,3124,26,264,79,66,52,449,52,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103431,小妖精守门人,34,3,3,1086,0,0,0,4000,100000,0,0,0,0,0,4978,0,0,0,47,59,7290,0,0,0,0,7290,7290,7290,7290,52,317,105,92,79,502,79,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3049,3056,0,0,0,0,0,0,0,0,332,0,10025,4000,1,1000,3,2500,1034,0,0,0
103501,被污染的幼虫,35,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,50,0,0,0,13,18,840,0,0,0,0,840,840,840,840,0,214,53,40,26,402,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103502,被污染的幼虫,35,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,50,0,0,0,13,18,840,0,0,0,0,840,840,840,840,0,214,53,40,26,402,26,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103511,小妖精密探,35,0,1,1058,0,0,0,20000,100000,0,0,0,0,0,236,0,0,0,26,32,1890,0,0,0,0,1890,1890,1890,1890,13,241,67,53,40,429,40,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103512,藤蔓花,35,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,236,0,0,0,26,32,1890,0,0,0,0,1890,1890,1890,1890,13,241,67,53,40,429,40,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103513,卵巢,35,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,236,0,0,0,26,32,1890,0,0,0,0,1890,1890,1890,1890,13,241,67,53,40,429,40,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
103514,被召唤的毒幼虫,35,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,236,0,0,0,26,32,1890,0,0,0,0,1890,1890,1890,1890,13,241,67,53,40,429,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10043,4000,1,1000,1,2000,0,0,0,0
103521,深红螳螂怪,35,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,422,0,0,0,29,36,3240,0,0,0,0,3240,3240,3240,3240,26,268,80,67,53,456,53,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103531,昆昆幼虫,35,3,3,1093,0,0,0,4000,100000,0,0,0,0,0,11997,0,0,0,52,65,7560,0,0,0,0,7560,7560,7560,7560,53,322,107,93,80,509,80,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3057,0,0,0,0,0,0,0,0,0,532,0,10032,4000,1,1000,3,2500,1035,0,0,0
103601,被污染的幼虫,36,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,74,0,0,0,21,27,960,0,0,0,0,960,960,960,960,0,227,56,42,28,426,28,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103602,被污染的幼虫,36,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,74,0,0,0,21,27,960,0,0,0,0,960,960,960,960,0,227,56,42,28,426,28,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103611,卵巢,36,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,349,0,0,0,57,73,2160,0,0,0,0,2160,2160,2160,2160,14,255,71,56,42,455,42,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10043,0,1,1000,1,2000,0,0,0,0
103612,毒幼虫,36,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,349,0,0,0,57,73,2160,0,0,0,0,2160,2160,2160,2160,14,255,71,56,42,455,42,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103613,小妖精密探,36,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,349,0,0,0,57,73,2160,0,0,0,0,2160,2160,2160,2160,14,255,71,56,42,455,42,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
103614,被召唤的昆昆幼虫,36,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,349,0,0,0,57,73,2160,0,0,0,0,2160,2160,2160,2160,14,255,71,56,42,455,42,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103621,深红螳螂怪,36,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,623,0,0,0,15,19,3702,0,0,0,0,3702,3702,3702,3702,28,284,85,71,56,483,56,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
103631,昆昆,36,5,3,1067,0,0,0,4000,100000,0,0,0,0,0,11861,0,0,0,114,143,3702,0,0,0,0,3702,3702,3702,3702,71,369,127,113,99,568,99,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3073,3074,3075,3076,3079,3080,0,0,0,0,564,0,10045,4000,1,1000,5,2500,1036,0,0,0
103701,甲虫,37,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,92,0,0,0,15,19,870,0,0,0,0,870,870,870,870,0,217,54,40,27,408,27,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103711,秃鹰,37,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,430,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103712,小蜥蜴,37,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,430,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103713,女王蚂蚁,37,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,430,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103714,古代岩蚁,37,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,430,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103731,小蜥蜴王,37,3,3,1089,0,0,0,4000,100000,0,0,0,0,0,6011,0,0,0,57,72,7830,0,0,0,0,7830,7830,7830,7830,54,326,108,95,81,517,81,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3053,0,0,0,0,0,0,0,0,0,486,0,10033,4000,1,1000,3,2500,1037,0,0,0
103801,甲虫,38,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,100,0,0,0,15,19,870,0,0,0,0,870,870,870,870,0,217,54,40,27,408,27,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103811,小蜥蜴,38,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,472,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103812,秃鹰,38,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,472,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103813,古代岩蚁,38,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,472,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103814,被召唤的毒幼虫,38,0,1,1064,0,0,0,20000,100000,0,0,0,0,0,472,0,0,0,26,34,1957,0,0,0,0,1957,1957,1957,1957,13,245,68,54,40,435,40,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103831,女王蚂蚁,38,3,3,1084,0,0,0,4000,100000,0,0,0,0,0,6011,0,0,0,57,72,7830,0,0,0,0,7830,7830,7830,7830,54,326,108,95,81,517,81,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3052,0,0,0,0,0,0,0,0,0,639,0,10030,4000,1,1000,3,2500,1038,0,0,0
103901,甲虫,39,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,99,0,0,0,16,21,900,0,0,0,0,900,900,900,900,0,221,55,41,27,414,27,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103911,小蜥蜴,39,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,462,0,0,0,24,30,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103912,秃鹰,39,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,462,0,0,0,24,30,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103913,古代岩蚁,39,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,462,0,0,0,24,30,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103914,被召唤的岩蚁,39,0,1,1023,0,0,0,20000,100000,0,0,0,0,0,462,0,0,0,24,30,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103915,女王蚂蚁,39,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,462,0,0,0,24,30,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
103931,小蜥蜴王,39,3,3,1089,0,0,0,4000,100000,0,0,0,0,0,6585,0,0,0,62,78,8100,0,0,0,0,8100,8100,8100,8100,55,331,110,96,82,525,82,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3053,0,0,0,0,0,0,0,0,0,554,0,10033,4000,1,1000,3,2500,1039,0,0,0
104001,甲虫,40,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,86,0,0,0,16,21,900,0,0,0,0,900,900,900,900,0,221,55,41,27,414,27,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
104011,毒虫,40,0,1,1053,0,0,0,3000,100000,0,0,0,0,0,402,0,0,0,75,94,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
104012,守护者,40,0,1,1055,0,0,0,3000,100000,0,0,0,0,0,402,0,0,0,75,94,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
104013,被召唤的毒虫,40,0,1,1083,0,0,0,20000,100000,0,0,0,0,0,402,0,0,0,75,94,2025,0,0,0,0,2025,2025,2025,2025,13,248,69,55,41,442,41,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,9900,1061,0
104021,沙基安屠杀者,40,1,2,1065,0,0,0,3000,100000,0,0,0,0,0,718,0,0,0,7,9,3471,0,0,0,0,3471,3471,3471,3471,27,276,82,69,55,469,55,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
104022,被召唤的沙基安,40,1,2,1065,0,0,0,3000,100000,0,0,0,0,0,718,0,0,0,7,9,3471,0,0,0,0,3471,3471,3471,3471,27,276,82,69,55,469,55,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
